year,race_date,display_name,age,gender,residence,finish_time,seconds,overall,gender_result,division_result,pace,avg_temp_f,avg_feelslike_f,avg_wind_mph,avg_humidity,total_precip_in,daily_maxtemp_f,daily_mintemp_f,daily_totalprecip_in,avg_no2,avg_o3,avg_pm25
2017,2017-04-17,Heather Crowe,26.0,F,Unknown,2:57:47,10667.0,1156.0,73.0,65.0,0:06:47,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Megan Jaswell,29.0,F,Unknown,2:57:48,10668.0,1160.0,74.0,66.0,0:06:47,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Elizabeth A Swierzbinski,29.0,F,Unknown,2:57:49,10669.0,1163.0,75.0,67.0,0:06:47,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Margarita Quintero,26.0,F,Unknown,2:58:02,10682.0,1192.0,76.0,68.0,0:06:48,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Heidi H Schmidt,50.0,F,Unknown,2:58:08,10688.0,1202.0,77.0,1.0,0:06:48,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Laura K Hansen,26.0,F,Unknown,2:58:26,10706.0,1237.0,78.0,69.0,0:06:49,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Danielle M. Donohue,28.0,F,Unknown,2:58:39,10719.0,1265.0,79.0,70.0,0:06:49,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Rochelle A. Sceats-Basil,26.0,F,Unknown,2:58:42,10722.0,1273.0,80.0,71.0,0:06:49,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Kayla Strong,27.0,F,Unknown,2:58:46,10726.0,1283.0,81.0,72.0,0:06:50,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Nicole Cueno,37.0,F,Unknown,2:58:50,10730.0,1294.0,82.0,73.0,0:06:50,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Cristina Lowry,31.0,F,Unknown,2:58:54,10734.0,1301.0,83.0,74.0,0:06:50,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Blair J Doney,24.0,F,Unknown,2:58:54,10734.0,1303.0,84.0,75.0,0:06:50,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Carrie O Mack,30.0,F,Unknown,2:59:00,10740.0,1323.0,85.0,76.0,0:06:50,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Andrea M Kruszka,30.0,F,Unknown,2:59:07,10747.0,1344.0,86.0,77.0,0:06:50,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Allison R. Konderwich,27.0,F,Unknown,2:59:17,10757.0,1366.0,87.0,78.0,0:06:51,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Heather Schulz,42.0,F,Unknown,2:59:19,10759.0,1371.0,88.0,8.0,0:06:51,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Amy C Farrell,39.0,F,Unknown,2:59:23,10763.0,1374.0,89.0,79.0,0:06:51,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Elizabeth Hannon,34.0,F,Unknown,2:59:33,10773.0,1397.0,90.0,80.0,0:06:51,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Angela H Switt,43.0,F,Unknown,2:59:46,10786.0,1426.0,91.0,9.0,0:06:52,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Ildiko M. Gaal,25.0,F,Unknown,2:59:51,10791.0,1440.0,92.0,81.0,0:06:52,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Karen L Dunn,40.0,F,Unknown,3:00:07,10807.0,1465.0,93.0,10.0,0:06:53,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Jennifer A. Bayliss,46.0,F,Unknown,3:00:11,10811.0,1472.0,94.0,2.0,0:06:53,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Danielle Sansonetti,37.0,F,Unknown,3:00:12,10812.0,1473.0,95.0,82.0,0:06:53,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Carolyn Yang,32.0,F,Unknown,3:00:13,10813.0,1477.0,96.0,83.0,0:06:53,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Paula M Keating,50.0,F,Unknown,3:00:15,10815.0,1478.0,97.0,2.0,0:06:53,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Rebecca Brown,36.0,F,Unknown,3:00:20,10820.0,1492.0,98.0,84.0,0:06:53,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Kristi M Petrosky,34.0,F,Unknown,3:00:34,10834.0,1516.0,99.0,85.0,0:06:54,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Janell M. Mckinney,30.0,F,Unknown,3:00:59,10859.0,1555.0,100.0,86.0,0:06:55,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Geoffrey Kirui,24.0,M,Unknown,2:09:37,7777.0,1.0,1.0,1.0,0:04:57,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Galen Rupp,30.0,M,Unknown,2:09:58,7798.0,2.0,2.0,2.0,0:04:58,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Suguru Osako,25.0,M,Unknown,2:10:28,7828.0,3.0,3.0,3.0,0:04:59,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Shadrack Biwott,32.0,M,Unknown,2:12:08,7928.0,4.0,4.0,4.0,0:05:03,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Wilson Chebet,31.0,M,Unknown,2:12:35,7955.0,5.0,5.0,5.0,0:05:04,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Abdi Abdirahman,40.0,M,Unknown,2:12:45,7965.0,6.0,6.0,1.0,0:05:04,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Augustus K. Maiyo,33.0,M,Unknown,2:13:16,7996.0,7.0,7.0,6.0,0:05:05,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Dino Sefir,28.0,M,Unknown,2:14:26,8066.0,8.0,8.0,7.0,0:05:08,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Luke Puskedra,27.0,M,Unknown,2:14:45,8085.0,9.0,9.0,8.0,0:05:09,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Jared Ward,28.0,M,Unknown,2:15:28,8128.0,10.0,10.0,9.0,0:05:11,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Sean Quigley,32.0,M,Unknown,2:15:34,8134.0,11.0,11.0,10.0,0:05:11,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Yemane Tsegay,32.0,M,Unknown,2:16:47,8207.0,12.0,12.0,11.0,0:05:14,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Meb Keflezighi,41.0,M,Unknown,2:17:00,8220.0,13.0,13.0,2.0,0:05:14,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Cutbert Nyasango,34.0,M,Unknown,2:17:40,8260.0,14.0,14.0,12.0,0:05:16,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Wesley Korir,34.0,M,Unknown,2:18:14,8294.0,15.0,15.0,13.0,0:05:17,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Thomas R. Puzey,32.0,M,Unknown,2:18:20,8300.0,16.0,16.0,14.0,0:05:17,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Rachid Kisri,41.0,M,Unknown,2:18:32,8312.0,17.0,17.0,3.0,0:05:18,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Emmanuel Mutai,32.0,M,Unknown,2:19:33,8373.0,18.0,18.0,15.0,0:05:20,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Pardon Ndhlovu,29.0,M,Unknown,2:20:12,8412.0,19.0,19.0,16.0,0:05:21,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Brian Harvey,29.0,M,Unknown,2:20:18,8418.0,20.0,20.0,17.0,0:05:22,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Christopher K. Chipsiya,42.0,M,Unknown,2:22:20,8540.0,22.0,21.0,4.0,0:05:26,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Scott Mindel,30.0,M,Unknown,2:22:32,8552.0,23.0,22.0,18.0,0:05:27,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Ryan J Place,31.0,M,Unknown,2:23:05,8585.0,26.0,23.0,19.0,0:05:28,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Luke Humphrey,36.0,M,Unknown,2:23:12,8592.0,27.0,24.0,20.0,0:05:28,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Eric Ashe,28.0,M,Unknown,2:23:26,8606.0,28.0,25.0,21.0,0:05:29,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Christian C. Thompson,28.0,M,Unknown,2:23:51,8631.0,29.0,26.0,22.0,0:05:30,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Jorge Maravilla,39.0,M,Unknown,2:24:27,8667.0,30.0,27.0,23.0,0:05:31,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Zachary Ornelas,25.0,M,Unknown,2:24:40,8680.0,31.0,28.0,24.0,0:05:32,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Jason M. Ayr,29.0,M,Unknown,2:24:49,8689.0,32.0,29.0,25.0,0:05:32,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Mike Morgan,37.0,M,Unknown,2:25:02,8702.0,33.0,30.0,26.0,0:05:32,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Keith Pierce,36.0,M,Unknown,2:25:06,8706.0,35.0,31.0,27.0,0:05:33,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Cesar A. Martins,45.0,M,Unknown,2:25:15,8715.0,36.0,32.0,1.0,0:05:33,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Stephen Vangampleare,26.0,M,Unknown,2:25:35,8735.0,37.0,33.0,28.0,0:05:34,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Eric Loeffler,40.0,M,Unknown,2:26:00,8760.0,38.0,34.0,5.0,0:05:35,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Joseph K. Carpenter,27.0,M,Unknown,2:26:40,8800.0,39.0,35.0,29.0,0:05:36,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Bret Fransen,35.0,M,Unknown,2:26:49,8809.0,40.0,36.0,30.0,0:05:36,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Jacob Puzey,34.0,M,Unknown,2:26:52,8812.0,41.0,37.0,31.0,0:05:37,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Jonathan B. Kotter,32.0,M,Unknown,2:26:58,8818.0,42.0,38.0,32.0,0:05:37,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Kaito Iwasa,19.0,M,Unknown,2:27:11,8831.0,43.0,39.0,33.0,0:05:37,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Michael R. Wardian,43.0,M,Unknown,2:27:35,8855.0,45.0,40.0,6.0,0:05:38,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Matthew A. Flaherty,31.0,M,Unknown,2:27:40,8860.0,46.0,41.0,34.0,0:05:38,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,David Mckay,30.0,M,Unknown,2:27:45,8865.0,47.0,42.0,35.0,0:05:39,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Matthew Fischer,24.0,M,Unknown,2:28:18,8898.0,48.0,43.0,36.0,0:05:40,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Patrick Reaves,32.0,M,Unknown,2:28:28,8908.0,49.0,44.0,37.0,0:05:40,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Jonnathan Varela,37.0,M,Unknown,2:28:39,8919.0,50.0,45.0,38.0,0:05:41,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Jordan Tropf,25.0,M,Unknown,2:28:43,8923.0,51.0,46.0,39.0,0:05:41,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Peter Bromka,35.0,M,Unknown,2:28:44,8924.0,52.0,47.0,40.0,0:05:41,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Daniel Bishop,26.0,M,Unknown,2:28:45,8925.0,53.0,48.0,41.0,0:05:41,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Nick Aguila,27.0,M,Unknown,2:29:42,8982.0,55.0,49.0,42.0,0:05:43,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Shinya Ohashi,23.0,M,Unknown,2:29:54,8994.0,56.0,50.0,43.0,0:05:44,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Said Sr. Boudalia,48.0,M,Unknown,2:30:11,9011.0,57.0,51.0,2.0,0:05:44,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Alexander J. Taylor,37.0,M,Unknown,2:30:19,9019.0,58.0,52.0,44.0,0:05:44,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Jeroen Veldhuis,41.0,M,Unknown,2:30:25,9025.0,59.0,53.0,7.0,0:05:45,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Tim Chichester,28.0,M,Unknown,2:30:31,9031.0,60.0,54.0,45.0,0:05:45,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Paddy C O'Leary,29.0,M,Unknown,2:30:34,9034.0,61.0,55.0,46.0,0:05:45,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Clint Wells,41.0,M,Unknown,2:30:41,9041.0,62.0,56.0,8.0,0:05:45,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Christopher A. Zablocki,28.0,M,Unknown,2:31:04,9064.0,64.0,57.0,47.0,0:05:46,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Samuel R. Gray,21.0,M,Unknown,2:31:10,9070.0,65.0,58.0,48.0,0:05:46,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Peter Gilmore,27.0,M,Unknown,2:31:13,9073.0,66.0,59.0,49.0,0:05:47,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Juan R. Fallas Navarro,31.0,M,Unknown,2:31:19,9079.0,67.0,60.0,50.0,0:05:47,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Jason Thomas,22.0,M,Unknown,2:31:37,9097.0,68.0,61.0,51.0,0:05:47,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Fergal M. Whitty,41.0,M,Unknown,2:31:37,9097.0,69.0,62.0,9.0,0:05:47,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Rejean Chiasson,33.0,M,Unknown,2:31:57,9117.0,71.0,63.0,52.0,0:05:48,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Andrew Skurka,36.0,M,Unknown,2:32:01,9121.0,72.0,64.0,53.0,0:05:48,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Wesley C Turner,30.0,M,Unknown,2:32:06,9126.0,73.0,65.0,54.0,0:05:49,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Johan Trimaille,30.0,M,Unknown,2:32:14,9134.0,74.0,66.0,55.0,0:05:49,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Aroon H. Arias Navarro,29.0,M,Unknown,2:32:24,9144.0,76.0,67.0,56.0,0:05:49,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Alan Ash,25.0,M,Unknown,2:32:25,9145.0,77.0,68.0,57.0,0:05:49,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Charles A. Remillard,23.0,M,Unknown,2:32:44,9164.0,78.0,69.0,58.0,0:05:50,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Sam D Krieg,40.0,M,Unknown,2:32:46,9166.0,79.0,70.0,10.0,0:05:50,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Ian Neill,32.0,M,Unknown,2:32:51,9171.0,80.0,71.0,59.0,0:05:50,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Sean Clark,31.0,M,Unknown,2:33:03,9183.0,81.0,72.0,60.0,0:05:51,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Michael P Ellenberger,25.0,M,Unknown,2:33:03,9183.0,82.0,73.0,61.0,0:05:51,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Jack R Klecker,25.0,M,Unknown,2:33:12,9192.0,83.0,74.0,62.0,0:05:51,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Chris Retzlaff,20.0,M,Unknown,2:33:21,9201.0,84.0,75.0,63.0,0:05:51,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Jordan Kinley,32.0,M,Unknown,2:33:27,9207.0,86.0,76.0,64.0,0:05:52,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Christopher A Ashford,36.0,M,Unknown,2:33:45,9225.0,87.0,77.0,65.0,0:05:52,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Adrian S. Macdonald,28.0,M,Unknown,2:33:55,9235.0,88.0,78.0,66.0,0:05:53,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Mark T Jones,30.0,M,Unknown,2:33:56,9236.0,89.0,79.0,67.0,0:05:53,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,David W Metzger,30.0,M,Unknown,2:34:01,9241.0,90.0,80.0,68.0,0:05:53,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Chadwick D. Trammell,32.0,M,Unknown,2:34:09,9249.0,91.0,81.0,69.0,0:05:53,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Alexander Varner,31.0,M,Unknown,2:34:22,9262.0,92.0,82.0,70.0,0:05:54,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,John Parrott,30.0,M,Unknown,2:34:30,9270.0,93.0,83.0,71.0,0:05:54,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,William Vanos,45.0,M,Unknown,2:34:40,9280.0,94.0,84.0,3.0,0:05:54,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Jeff Wysong,26.0,M,Unknown,2:34:47,9287.0,96.0,85.0,72.0,0:05:55,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Wayne Blas,39.0,M,Unknown,2:34:49,9289.0,97.0,86.0,73.0,0:05:55,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Sam N. Kuchwara,25.0,M,Unknown,2:35:03,9303.0,99.0,87.0,74.0,0:05:55,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Adam D Roach,33.0,M,Unknown,2:35:15,9315.0,100.0,88.0,75.0,0:05:56,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Chris C. Stone,36.0,M,Unknown,2:35:26,9326.0,101.0,89.0,76.0,0:05:56,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Ryan Cox,26.0,M,Unknown,2:35:40,9340.0,102.0,90.0,77.0,0:05:57,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Ian Nurse,39.0,M,Unknown,2:35:41,9341.0,103.0,91.0,78.0,0:05:57,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Scott E Byers,36.0,M,Unknown,2:35:44,9344.0,104.0,92.0,79.0,0:05:57,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Jacob D Kirk,24.0,M,Unknown,2:35:49,9349.0,105.0,93.0,80.0,0:05:57,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Hiroki Kai,22.0,M,Unknown,2:35:51,9351.0,106.0,94.0,81.0,0:05:57,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Holger U. Iii Freudenberger,40.0,M,Unknown,2:35:58,9358.0,107.0,95.0,11.0,0:05:57,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Nicholas Wimmer,26.0,M,Unknown,2:36:01,9361.0,108.0,96.0,82.0,0:05:58,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
2017,2017-04-17,Matthew Thor,30.0,M,Unknown,2:36:07,9367.0,109.0,97.0,83.0,0:05:58,69.08,69.08,12.48,35.8,0.0,70.7,51.9,0.01,0.0055,0.04625,1.3333333333333333
